Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
M62782_s_at,0.7469929052918602,0.8924606036242118,False
D21267_at,0.7471868715233542,0.8925427625821032,False
X58723_at,0.7474059042242926,0.8926548318336376,False
L26953_at,0.7477047011295523,0.8928621129568808,False
M94345_at,0.7481821658729848,0.8930441658535342,False
D45906_at,0.748224606677555,0.8930441658535342,False
L47345_at,0.7482329643208248,0.8930441658535342,False
X82153_at,0.748908867277554,0.8935870328000006,False
M59829_at,0.7489514235288974,0.8935870328000006,False
M57293_at,0.7490807823416236,0.8935870328000006,False
Z22548_at,0.7493204421871208,0.8935870328000006,False
U94831_at,0.7493683705144225,0.8935870328000006,False
M22092_at,0.7494398750331328,0.8935870328000006,False
U47011_cds1_at,0.750001732938073,0.8939702484152611,False
X03635_at,0.7500242481077743,0.8939702484152611,False
M64752_at,0.7502321038830154,0.8939702484152611,False
D82347_at,0.7504536584875943,0.8939702484152611,False
M61826_s_at,0.7506867112585838,0.8939702484152611,False
D13413_rna1_s_at,0.750732463265625,0.8939702484152611,False
U08021_at,0.7507492457630157,0.8939702484152611,False
U31116_at,0.7507689699825052,0.8939702484152611,False
D82346_at,0.7509827230359499,0.8939702484152611,False
X56997_rna1_at,0.7510839426227001,0.8939702484152611,False
L40407_at,0.7511752279639118,0.8939702484152611,False
J05008_at,0.7513471012241439,0.8939702484152611,False
X68561_at,0.7514528920042765,0.8939702484152611,False
U30998_at,0.7516223385618728,0.8939702484152611,False
L40401_at,0.7516422596438596,0.8939702484152611,False
J04617_s_at,0.7517939345572187,0.8940014944884757,False
AB000381_s_at,0.7521353402227103,0.8942583122828055,False
U82532_at,0.7523855582297999,0.8943610890055051,False
M80359_at,0.7524726906796213,0.8943610890055051,False
M64716_at,0.7529954725675966,0.8948332595323213,False
L15533_rna1_at,0.7532689923986371,0.8950091078016473,False
U32674_s_at,0.7534741077678324,0.8951036351069617,False
HG2987-HT3136_s_at,0.7536228686896128,0.8951311947497917,False
U79751_at,0.754788449832873,0.8959788009425054,False
X12901_at,0.754895542660252,0.8959788009425054,False
M91083_at,0.754909853175732,0.8959788009425054,False
M68907_s_at,0.7550342988556268,0.8959788009425054,False
S76992_at,0.7550628419657613,0.8959788009425054,False
AB000450_at,0.7550905647443642,0.8959788009425054,False
D28137_at,0.7554246641229295,0.8962260659897429,False
D85376_at,0.755884953067607,0.8966229335139716,False
U70323_at,0.7561884344458336,0.8967796801403093,False
U23942_at,0.7563609645917017,0.8967796801403093,False
M19720_rna2_at,0.7563944756184149,0.8967796801403093,False
U41763_at,0.7566253322327565,0.8968995882876932,False
K03008_cds1_at,0.7567472329289486,0.8968995882876932,False
HG3991-HT4261_at,0.7572533794078451,0.8972030637726093,False
M92269_f_at,0.7572549915443667,0.8972030637726093,False
HG2530-HT2626_at,0.757576853237235,0.8974336800426207,False
X82835_at,0.7577014055514846,0.8974336800426207,False
M85276_at,0.7579375768680174,0.8975314697852521,False
HG3999-HT4269_at,0.7580417479465672,0.8975314697852521,False
U64573_s_at,0.7582507711448607,0.8975314697852521,False
X16354_at,0.7583707094499338,0.8975314697852521,False
M13150_s_at,0.7584134624752923,0.8975314697852521,False
L11931_at,0.7588485717666802,0.8978973391078279,False
Y11251_at,0.7591466129351502,0.8981009299061874,False
X95191_at,0.759381752123893,0.8982300499238814,False
X60957_at,0.7596206292956748,0.8983635478183254,False
S81944_at,0.7598390826337189,0.8984728512349945,False
M20543_at,0.7601513809692437,0.8985805011263147,False
X68314_at,0.7602588462225752,0.8985805011263147,False
U13369_at,0.760308259614803,0.8985805011263147,False
HG3137-HT3313_at,0.7607113724232981,0.898876923190748,False
U16811_s_at,0.7608467204525844,0.898876923190748,False
U35048_at,0.7611169720627977,0.898876923190748,False
U16031_at,0.7612192113873176,0.898876923190748,False
HG3989-HT4259_at,0.7612440265044347,0.898876923190748,False
U19487_at,0.7613155929619493,0.898876923190748,False
U49114_at,0.7619337795420347,0.8992109593245848,False
U47007_at,0.7619567354233024,0.8992109593245848,False
M68519_rna1_at,0.7619769119483542,0.8992109593245848,False
M58569_s_at,0.7621349843805938,0.8992486434374799,False
X56667_at,0.7622954585429546,0.8992891484283837,False
X57129_at,0.7626282514722279,0.8995328929095819,False
L15388_at,0.762968314434214,0.8997542586435379,False
AFFX-BioDn-3_st,0.763193767035156,0.8997542586435379,False
HG4155-HT4425_s_at,0.7632335229682076,0.8997542586435379,False
HG3437-HT3628_s_at,0.763320768168904,0.8997542586435379,False
D21337_at,0.7636265032653272,0.8999658359693367,False
Y09616_at,0.7639315960666943,0.9001696864196609,False
X78686_at,0.7640520090511107,0.9001696864196609,False
Z30425_at,0.764740210271638,0.9008316191385504,False
X95715_at,0.7649799865006542,0.9009651947403212,False
Y10514_s_at,0.7654274130574555,0.9013432487093823,False
U39196_at,0.765885645313072,0.9017339001547301,False
S79873_s_at,0.7660325371771266,0.9017579190118454,False
U02566_s_at,0.7670110383979473,0.9027607219314786,False
U32376_at,0.7679715028377256,0.9036738636878335,False
U11037_at,0.768085435521735,0.9036738636878335,False
D83646_at,0.7683603170996407,0.9036738636878335,False
X90999_at,0.7684520208875422,0.9036738636878335,False
U07882_at,0.7685405934096989,0.9036738636878335,False
U06863_at,0.7686832364180693,0.9036738636878335,False
U31973_s_at,0.7686878894004987,0.9036738636878335,False
U40271_s_at,0.7688009515032558,0.9036738636878335,False
AB000460_at,0.7690365807742157,0.9037841621580429,False
M16967_at,0.7692605445322008,0.9037841621580429,False
X07619_s_at,0.7692751151599109,0.9037841621580429,False
HG4319-HT4589_at,0.769795323277761,0.9042463107014597,False
HG1751-HT1768_s_at,0.770085033683918,0.9043651136833926,False
S75295_at,0.7702992106362345,0.9043651136833926,False
Y08374_rna1_at,0.7703224369342675,0.9043651136833926,False
X52009_s_at,0.7704363404800842,0.9043651136833926,False
S66896_at,0.7706359233374156,0.9043651136833926,False
D90209_at,0.7707111368616115,0.9043651136833926,False
U55206_at,0.7707844621602319,0.9043651136833926,False
Z83802_at,0.7709548015122019,0.9044161230838386,False
D87009_cds3_at,0.7711818195641396,0.9045335952077577,False
X84003_at,0.7717572348869614,0.9050596031434689,False
D31888_at,0.7723704696153337,0.9056297825473214,False
L43575_s_at,0.773136009313895,0.9063783276432754,False
AFFX-BioDn-5_at,0.7736563227708502,0.906839185306378,False
HG371-HT1063_s_at,0.7738762675892813,0.9069478730304105,False
L07261_s_at,0.7749795793865069,0.9077630351918852,False
U10473_s_at,0.7750324012652854,0.9077630351918852,False
U45983_at,0.7750357756758962,0.9077630351918852,False
M97252_at,0.7752398456698741,0.9077630351918852,False
U22233_at,0.7752740333759716,0.9077630351918852,False
S76756_s_at,0.775580852359919,0.9077630351918852,False
U58675_cds2_at,0.7757659859490716,0.9077630351918852,False
M24364_at,0.7759238745471383,0.9077630351918852,False
X69654_at,0.775936983492265,0.9077630351918852,False
Y11416_at,0.7759491209061118,0.9077630351918852,False
X59842_rna1_s_at,0.7759724977499437,0.9077630351918852,False
AFFX-ThrX-5_at,0.7762550803793103,0.9078592270233969,False
L14430_at,0.7763094189836762,0.9078592270233969,False
U90437_at,0.7764986187161707,0.9079315487662097,False
HG3044-HT3742_s_at,0.7768465473372569,0.9079874956314594,False
X17098_at,0.7768471555276584,0.9079874956314594,False
D78129_at,0.7769285626808672,0.9079874956314594,False
D87438_at,0.7774035654208598,0.9083937088813816,False
U18991_at,0.7776769381811441,0.9085183782278264,False
Y11681_at,0.7777651370913767,0.9085183782278264,False
L04656_at,0.7780429942830666,0.9085598929158484,False
HG3914-HT4184_s_at,0.7780889316472908,0.9085598929158484,False
X16699_at,0.7782280110919122,0.9085598929158484,False
D82343_at,0.7783104595366932,0.9085598929158484,False
L05072_s_at,0.7795325339939185,0.9096372952702381,False
X71135_at,0.779549276360479,0.9096372952702381,False
Y00503_at,0.7796161977978896,0.9096372952702381,False
X16396_at,0.7799572547004446,0.9096425910820367,False
X00949_at,0.7799751784420696,0.9096425910820367,False
J04076_at,0.7801786791840826,0.9096425910820367,False
U55764_at,0.7804671281441671,0.9096425910820367,False
Y00705_at,0.7805831172349609,0.9096425910820367,False
X72925_at,0.7805916284594886,0.9096425910820367,False
L78132_at,0.7806102235816129,0.9096425910820367,False
M84349_at,0.7806415166558985,0.9096425910820367,False
U51561_at,0.781220432655922,0.909879956632598,False
U23850_s_at,0.7812223271902706,0.909879956632598,False
M83751_at,0.7812281125751344,0.909879956632598,False
M76125_s_at,0.7814248615012122,0.9099604439141036,False
U49516_at,0.7817599809820607,0.9100639520902176,False
M62424_at,0.7819514037029951,0.9100639520902176,False
HG3364-HT3541_at,0.7821568086938646,0.9100639520902176,False
M13560_s_at,0.7822091783232299,0.9100639520902176,False
S81003_at,0.7823834431843397,0.9100639520902176,False
X52520_at,0.7824337516902271,0.9100639520902176,False
U13913_s_at,0.7825003396117771,0.9100639520902176,False
M10942_at,0.7829325167317508,0.9100639520902176,False
L76224_at,0.7829693684419444,0.9100639520902176,False
M92424_at,0.7830277781702275,0.9100639520902176,False
D17525_at,0.7830406589788375,0.9100639520902176,False
M25280_at,0.7830731930711188,0.9100639520902176,False
HG2999-HT4756_s_at,0.7831732846224555,0.9100639520902176,False
U20582_at,0.7833485074831678,0.9100915685726231,False
M19961_at,0.7834523714869109,0.9100915685726231,False
M81379_at,0.783707878819141,0.9102400567125538,False
S71018_at,0.7839961025277992,0.9104264888289103,False
M32639_at,0.7841477015304165,0.9104542286987523,False
U60805_at,0.7843429280994758,0.9105326061587955,False
M14306_at,0.784533066603284,0.9106050523957688,False
X56692_at,0.7851009893889014,0.9110474426603803,False
HG2492-HT2588_at,0.7853114562978689,0.9110474426603803,False
HG2797-HT2906_s_at,0.785322491677885,0.9110474426603803,False
M74558_at,0.7854367985192828,0.9110474426603803,False
U09550_at,0.785578542772034,0.9110474426603803,False
L38941_at,0.7857784753394903,0.9110474426603803,False
M62402_at,0.7858087705033916,0.9110474426603803,False
D14695_at,0.786321246371171,0.911493360224403,False
D83407_at,0.7864975027110105,0.9115494548572255,False
X63741_s_at,0.7868366601280943,0.9117943026744447,False
M16474_s_at,0.7875809791876043,0.9123961904571464,False
X98172_at,0.7876120291868816,0.9123961904571464,False
M97675_at,0.7882409769814033,0.9128231424751565,False
U43519_at,0.7882912745361357,0.9128231424751565,False
U62438_at,0.7883647199073557,0.9128231424751565,False
U85193_at,0.7884947958526531,0.9128254952311731,False
X72755_at,0.7891531646813602,0.9134124396575979,False
U95090_at,0.7895441665265035,0.9134124396575979,False
X16323_at,0.7896135462054805,0.9134124396575979,False
U66406_at,0.7896672857256367,0.9134124396575979,False
U63312_at,0.7897497792199016,0.9134124396575979,False
U52840_at,0.7898309691789207,0.9134124396575979,False
J03890_rna1_at,0.789898680107882,0.9134124396575979,False
U26712_at,0.7901884633349998,0.9135978672294419,False
HG2566-HT4792_r_at,0.7903153383649836,0.9135978672294419,False
M62303_at,0.7904703389854095,0.9136288986100818,False
X02158_rna1_at,0.7909716652728795,0.9138566709466538,False
U14972_at,0.79099210885613,0.9138566709466538,False
M27396_s_at,0.7910907416158985,0.9138566709466538,False
X75304_at,0.7911887245721274,0.9138566709466538,False
U79273_at,0.7913083503652256,0.9138566709466538,False
D42108_at,0.7915089664685576,0.9138995769103174,False
X06389_at,0.7916109774386489,0.9138995769103174,False
D10667_s_at,0.791755094261859,0.9138995769103174,False
D31628_s_at,0.7920151400827085,0.9138995769103174,False
L33477_at,0.7921288024508258,0.9138995769103174,False
X58822_rna1_s_at,0.7921937265142254,0.9138995769103174,False
D87437_at,0.7922679022029193,0.9138995769103174,False
U47635_at,0.7923710597394686,0.9138995769103174,False
U20499_at,0.7927484221089967,0.9140890290844957,False
L25798_at,0.7927917613731852,0.9140890290844957,False
M93718_at,0.7930678445919366,0.9142594864320692,False
M77836_at,0.7932982407281683,0.9143772284803738,False
HG742-HT742_at,0.7942610260432343,0.9153144178990273,False
X94629_at,0.7943681166420651,0.9153144178990273,False
M89955_at,0.7949096655341719,0.9153938252001707,False
U63295_at,0.7949283533642831,0.9153938252001707,False
M20030_f_at,0.7950118904464262,0.9153938252001707,False
D42138_at,0.795197397455038,0.9153938252001707,False
D31833_s_at,0.7952861504251166,0.9153938252001707,False
U43177_at,0.7952954813114708,0.9153938252001707,False
L34673_at,0.7953358610309801,0.9153938252001707,False
Z48541_at,0.7956100673819217,0.9155498385337655,False
L77567_s_at,0.7957461543199102,0.9155498385337655,False
D50931_at,0.7958566908954615,0.9155498385337655,False
U46744_at,0.7961157199121365,0.9157000592535691,False
X61070_at,0.7962827743343597,0.9157444584980884,False
HG3635-HT3845_f_at,0.796697603712087,0.9159442018568664,False
M77829_s_at,0.7968254020520869,0.9159442018568664,False
HG944-HT944_s_at,0.7968419048837545,0.9159442018568664,False
M21642_s_at,0.7972746225660775,0.9159613700098185,False
X95525_at,0.7973060064005402,0.9159613700098185,False
HG3492-HT3686_at,0.7974152730751247,0.9159613700098185,False
K02882_cds1_s_at,0.7974336440153842,0.9159613700098185,False
HG4245-HT4515_at,0.7974992598752901,0.9159613700098185,False
AJ001487_at,0.7977090674235592,0.9160547586440968,False
M21305_at,0.7978987824962664,0.9161080022573413,False
U57057_at,0.7981299659966589,0.9161080022573413,False
D49490_at,0.7983397279980189,0.9161080022573413,False
L11329_at,0.7983571380147787,0.9161080022573413,False
M88279_at,0.7986978771038673,0.9161080022573413,False
X68994_at,0.7987702913725533,0.9161080022573413,False
M64788_at,0.7988880215658104,0.9161080022573413,False
U31201_cds1_at,0.7989474442132541,0.9161080022573413,False
M94065_at,0.7989478829622114,0.9161080022573413,False
X78706_at,0.7990772972161279,0.9161080022573413,False
M90359_at,0.79916898106865,0.9161080022573413,False
U27655_at,0.7994524322398147,0.9162855931571767,False
L12350_at,0.7996099903890724,0.9163188589428866,False
U56998_at,0.7998922336793881,0.9164949749116614,False
M25629_at,0.8003113698955738,0.9167218492834182,False
U61849_at,0.8004232905129594,0.9167218492834182,False
L19401_at,0.8004760151198315,0.9167218492834182,False
M17183_s_at,0.8008254848431104,0.9169133781304848,False
X67155_at,0.8009004917405708,0.9169133781304848,False
Z49105_at,0.801644980291013,0.9173308279562031,False
HG384-HT384_at,0.8016922171842313,0.9173308279562031,False
D21241_xpt1_s_at,0.8017284102365715,0.9173308279562031,False
HG1098-HT1098_at,0.8018938571967142,0.9173308279562031,False
M95167_at,0.8019460433332636,0.9173308279562031,False
U40317_s_at,0.8020371792188266,0.9173308279562031,False
U12775_at,0.8028114955925821,0.9178022053294004,False
X14362_at,0.8028234422600333,0.9178022053294004,False
U66702_at,0.8029968662653723,0.9178022053294004,False
M97639_at,0.8031042019431757,0.9178022053294004,False
U34301_at,0.8031967090283945,0.9178022053294004,False
U69961_at,0.8032217644901289,0.9178022053294004,False
D87467_at,0.8053833312900311,0.9199279930133968,False
HG2743-HT3926_s_at,0.8053898414215931,0.9199279930133968,False
U02619_at,0.8055595482901982,0.9199279930133968,False
V00536_rna1_at,0.8056457648143038,0.9199279930133968,False
U45878_s_at,0.8057273654615864,0.9199279930133968,False
L13740_at,0.8059128430526089,0.9199776357985562,False
M91368_s_at,0.8060289399912726,0.9199776357985562,False
X91868_at,0.8063918985963121,0.9200338810056252,False
S70609_at,0.8064507310310426,0.9200338810056252,False
L13744_at,0.8064653839815054,0.9200338810056252,False
X02910_at,0.8068881593925985,0.9202230595971099,False
S65738_at,0.806889373760911,0.9202230595971099,False
M34338_s_at,0.8074607111090459,0.9207273527665368,False
U18088_s_at,0.8077663164687953,0.9209285255247147,False
X92110_at,0.8079876598137339,0.9210335827969474,False
X59131_at,0.8082097458080149,0.9211060041189995,False
X82629_at,0.8083096032779438,0.9211060041189995,False
U18467_at,0.8084958995420152,0.9211710512761749,False
D25538_at,0.808646713369265,0.9211956566969463,False
D87469_at,0.8091904916420101,0.9215285520613405,False
X99140_at,0.8093482954470954,0.9215285520613405,False
X86816_at,0.8093946234899094,0.9215285520613405,False
L29433_at,0.8094559956527022,0.9215285520613405,False
L17325_at,0.809677475271276,0.9215453102928085,False
U11717_s_at,0.8097292500594968,0.9215453102928085,False
D25274_at,0.8099649958520235,0.9216187460080862,False
U31099_at,0.8100805336899333,0.9216187460080862,False
U64863_at,0.8101816076914963,0.9216187460080862,False
U43959_at,0.8104140019704091,0.9217211744914937,False
U73304_rna1_at,0.8105934033260924,0.9217211744914937,False
M34192_at,0.8107645394420139,0.9217211744914937,False
X51405_at,0.8108320176831154,0.9217211744914937,False
Z34918_at,0.8109181100309508,0.9217211744914937,False
U01828_at,0.8113749709372885,0.921859297130796,False
D85131_s_at,0.8113835947269856,0.921859297130796,False
L44140_cds4_s_at,0.8114435547817328,0.921859297130796,False
J05459_at,0.8117569802314588,0.921859297130796,False
U59289_at,0.8119192421375687,0.921859297130796,False
U61262_at,0.812369058082083,0.921859297130796,False
U12387_s_at,0.8124268958852835,0.921859297130796,False
M32053_at,0.8125181472560213,0.921859297130796,False
X66922_at,0.8125541362858639,0.921859297130796,False
U26403_at,0.8125565378008908,0.921859297130796,False
X63546_at,0.8125789936263714,0.921859297130796,False
X59834_at,0.8127054813954784,0.921859297130796,False
HG3319-HT3496_s_at,0.8127760497568159,0.921859297130796,False
X52011_at,0.8128499848175317,0.921859297130796,False
X83228_at,0.8131785156164247,0.9219249243954611,False
D80004_at,0.8135157525180893,0.9219249243954611,False
U89336_cds7_at,0.8135820203629881,0.9219249243954611,False
L11238_s_at,0.8136589198536682,0.9219249243954611,False
U86358_at,0.8137464443148268,0.9219249243954611,False
U28369_at,0.8138232808232917,0.9219249243954611,False
M55047_at,0.8138300521231385,0.9219249243954611,False
M81829_at,0.8140095197998913,0.9219249243954611,False
X70083_at,0.8140717350356892,0.9219249243954611,False
U66619_at,0.8143207509141999,0.9220604563639344,False
X81636_at,0.8146474010708282,0.9222838371024193,False
U62432_at,0.8148113237789739,0.9222870896126697,False
U61741_at,0.8149090163375237,0.9222870896126697,False
U71092_at,0.8152504205923585,0.9225270235560197,False
U90065_s_at,0.8157242660021471,0.9227988098154822,False
D87735_at,0.815749487930589,0.9227988098154822,False
U14550_at,0.8165482891671747,0.9235558866369646,False
U37529_at,0.8168286755126822,0.9237137455395467,False
D87328_at,0.8169470003684727,0.9237137455395467,False
Y08302_at,0.8172357682657869,0.9238937189925143,False
M29960_at,0.8176451121362551,0.9242099261803335,False
X59618_at,0.8178506253929179,0.9242956734981153,False
M35198_at,0.8185089065028658,0.9248930091074544,False
HG4027-HT4297_f_at,0.818923511171265,0.9252012978512256,False
L14927_at,0.819141430952758,0.9252012978512256,False
D28588_at,0.8191710747702252,0.9252012978512256,False
U35340_at,0.8193391934643363,0.9252445921443455,False
AF008937_at,0.8195843466971415,0.9253748507449987,False
Z46788_at,0.8200522097602303,0.9257564850959117,False
D26561_cds1_at,0.8201869306873377,0.9257619741719492,False
X54667_at,0.8203463820997324,0.9257953709021676,False
L34600_at,0.8205709430468966,0.9259022242768797,False
U33936_s_at,0.8212405168176576,0.9265111005527902,False
X57830_at,0.8216477036342628,0.92682381000137,False
L24774_s_at,0.8218225933109617,0.9268507641201089,False
M13934_cds1_at,0.8219316216534337,0.9268507641201089,False
U18671_rna1_at,0.82208604999422,0.9268782935962033,False
D86096_cds3_at,0.822892563197121,0.9275549253755503,False
U79258_at,0.8231290622992141,0.9275549253755503,False
L37347_at,0.8231509833454452,0.9275549253755503,False
Z18859_rna1_at,0.8232066226470903,0.9275549253755503,False
X61072_at,0.8236959255836223,0.9279595849376806,False
Z48481_at,0.8238591980402477,0.927996875150723,False
X82324_at,0.824560997454611,0.9286406557431156,False
U58331_at,0.8248643563199853,0.9288355704004384,False
HG2442-HT2538_at,0.8250879245534612,0.928940589725462,False
J04102_at,0.8253343771493103,0.9290713366015212,False
X04707_at,0.8255953955789804,0.9292184362302733,False
X82224_at,0.8258342804533775,0.9293405817446138,False
HG4593-HT4998_at,0.8261200930485086,0.929515489795268,False
M86546_at,0.826348035448687,0.9296252398159521,False
X96849_at,0.8269433939824055,0.929956996282912,False
D50692_at,0.8270583215662057,0.929956996282912,False
U90304_at,0.8270823429078245,0.929956996282912,False
X07979_at,0.827164723443673,0.929956996282912,False
U49082_at,0.827494989600241,0.9300164306261819,False
X89984_at,0.8275346652299713,0.9300164306261819,False
U15173_at,0.8276089543964789,0.9300164306261819,False
L23116_at,0.8277421015333521,0.9300194549773471,False
L11370_at,0.8279187291399641,0.9300295158412605,False
D67029_at,0.8280723907002994,0.9300295158412605,False
X57766_at,0.8281424276280435,0.9300295158412605,False
L77561_at,0.8288756426168532,0.930581377231483,False
M22348_s_at,0.8288949004656919,0.930581377231483,False
U79295_at,0.8291269946449549,0.9306953778655146,False
Z49155_at,0.8293220693363321,0.9307345721632454,False
AC000099_at,0.8294230238396827,0.9307345721632454,False
AB005535_s_at,0.8297969515301411,0.9308693494094498,False
X62429_s_at,0.8298042804737065,0.9308693494094498,False
X81895_at,0.8301767199701161,0.9311406288022275,False
L40400_at,0.8303439321755127,0.9311816725624085,False
X78416_s_at,0.8306000742224107,0.9312033943673484,False
X97064_at,0.8306245454877218,0.9312033943673484,False
S69189_at,0.8308348443910603,0.9312294822625842,False
U68135_s_at,0.8309090667235655,0.9312294822625842,False
U12139_at,0.8316135095049371,0.9317561607121901,False
X74104_at,0.8320921876438523,0.9317561607121901,False
X58234_at,0.8320979786540217,0.9317561607121901,False
D63882_s_at,0.83214688580012,0.9317561607121901,False
D86974_at,0.832158550424723,0.9317561607121901,False
L00389_f_at,0.8322425547761916,0.9317561607121901,False
X65233_at,0.8322939025691158,0.9317561607121901,False
Y09392_s_at,0.8325376745317625,0.9318469197478426,False
HG1034-HT1034_f_at,0.8326363976425526,0.9318469197478426,False
L10403_at,0.8334085877229181,0.9325647185491577,False
U31903_s_at,0.8337824871567663,0.9328366840773049,False
HG4660-HT5073_at,0.8342985395624238,0.9332613745579964,False
U47926_at,0.8344239025715625,0.9332613745579964,False
S48983_at,0.8345903016106011,0.933301060420702,False
X07876_at,0.8350222664080275,0.9335895749434974,False
HG1877-HT1917_s_at,0.835110214534252,0.9335895749434974,False
D64053_at,0.835483249322474,0.9338601574819563,False
HG4749-HT5197_at,0.8360701736745095,0.934366370907113,False
L00354_at,0.8361982671324704,0.934366370907113,False
D87673_at,0.8367313006688029,0.9343782209106246,False
U82535_at,0.8369534417196337,0.9343782209106246,False
Y07828_at,0.8372399620866151,0.9343782209106246,False
M90354_at,0.8372422477235136,0.9343782209106246,False
U09716_s_at,0.8373350324896123,0.9343782209106246,False
U22680_at,0.8376548509618698,0.9343782209106246,False
D88799_at,0.8378515845962954,0.9343782209106246,False
Y09561_at,0.8378561940122489,0.9343782209106246,False
S58733_at,0.8378975321460504,0.9343782209106246,False
M55172_at,0.8379049901028144,0.9343782209106246,False
U56816_at,0.837944218014568,0.9343782209106246,False
L49218_f_at,0.8379540368051648,0.9343782209106246,False
M11717_rna1_at,0.8380327629833152,0.9343782209106246,False
S71129_at,0.838043813228017,0.9343782209106246,False
U11878_at,0.8382681510952481,0.9343946498560501,False
U03274_at,0.8384992216349612,0.9343946498560501,False
M85220_at,0.8385682907693535,0.9343946498560501,False
X95240_s_at,0.8385828264523789,0.9343946498560501,False
D26361_at,0.838764713690237,0.9344512648691514,False
X04391_at,0.8390679662217658,0.9346376698783326,False
M18700_s_at,0.83922676070424,0.9346376698783326,False
L23959_at,0.8395573063656696,0.9346376698783326,False
U95020_at,0.8395988204869755,0.9346376698783326,False
L07919_at,0.8397054830988954,0.9346376698783326,False
Y10202_at,0.8397186527662674,0.9346376698783326,False
U56102_at,0.8399059466479126,0.934700201943954,False
X52001_at,0.8405294779884774,0.9352481112189568,False
U73167_cds3_at,0.8407065195510584,0.9352991226403706,False
M26958_s_at,0.8408618908977615,0.9353260134514186,False
L27071_at,0.8412776186582286,0.9354785872721444,False
Z84721_cds2_at,0.8413798015085038,0.9354785872721444,False
X60299_s_at,0.8413927200994515,0.9354785872721444,False
X64877_s_at,0.8415775329687678,0.9355381619420468,False
U87593_f_at,0.8419621582583808,0.9357212440684828,False
X92720_at,0.8420047384905761,0.9357212440684828,False
D63876_at,0.8423811342663705,0.93599362627571,False
D78011_at,0.8430848268402841,0.9366295356933746,False
U79725_at,0.843325797385172,0.9366330396773768,False
U59321_at,0.8433507478873729,0.9366330396773768,False
M18185_at,0.8435001407806865,0.9366530379478993,False
L42373_at,0.8440588881809521,0.9367911252348753,False
D49354_s_at,0.8440748841931229,0.9367911252348753,False
U57627_at,0.8442944244339652,0.9367911252348753,False
L40157_at,0.844319637549448,0.9367911252348753,False
D88667_at,0.8443292531652739,0.9367911252348753,False
U92027_at,0.844412928988541,0.9367911252348753,False
M37825_at,0.8450545179840476,0.9373570341851992,False
U23435_s_at,0.8454925681019807,0.9373765894308124,False
U48807_at,0.8455176093527514,0.9373765894308124,False
J02871_s_at,0.8456312817354652,0.9373765894308124,False
S62907_s_at,0.8456959510033056,0.9373765894308124,False
U31501_at,0.8457295866487565,0.9373765894308124,False
J03171_at,0.8460020569977029,0.9375328251728002,False
M33653_at,0.8463024459545737,0.9377199467221256,False
D29833_at,0.8466452239182285,0.9378749466166996,False
U27699_at,0.8467054504734294,0.9378749466166996,False
M94046_at,0.8469066075664906,0.9379027040913994,False
U20648_at,0.8471138384421011,0.9379027040913994,False
M68516_rna1_at,0.8473031905604436,0.9379027040913994,False
L42563_at,0.8473382862017746,0.9379027040913994,False
L20814_at,0.8473883177237626,0.9379027040913994,False
S75578_s_at,0.8479045607688924,0.9382413342087298,False
L40904_at,0.847957485805421,0.9382413342087298,False
S82597_rna1_s_at,0.8484670837725519,0.9386534557395981,False
L07077_at,0.8488012375606313,0.9386534557395981,False
Y09912_rna1_at,0.8489342016371705,0.9386534557395981,False
D43642_at,0.8489881551918429,0.9386534557395981,False
HG1804-HT1829_at,0.8491487915709155,0.9386534557395981,False
U60808_s_at,0.8492519094538782,0.9386534557395981,False
L76569_at,0.8493734405908291,0.9386534557395981,False
U79299_at,0.8493832855907066,0.9386534557395981,False
D16480_at,0.8496173347135662,0.9387665807769705,False
U05227_at,0.8499865737897138,0.9390290228648488,False
U29725_at,0.8502753623213233,0.9392025190561998,False
M86868_at,0.8506624896294042,0.9393963745419847,False
X75535_at,0.8507144051119446,0.9393963745419847,False
X00588_at,0.8508901125709758,0.9394188597219543,False
X78933_at,0.8509983161852126,0.9394188597219543,False
L11284_at,0.8516256763749227,0.9399658533638061,False
HG4310-HT4580_at,0.8519807617674591,0.9402122059814576,False
L10343_at,0.8522217914154855,0.9403326344220703,False
L40399_at,0.8526352616699915,0.9404469212296775,False
Z22535_at,0.8529837226686019,0.9404469212296775,False
U12595_at,0.8532216437012781,0.9404469212296775,False
HG415-HT415_at,0.8533010452217348,0.9404469212296775,False
Z26491_s_at,0.853497013805046,0.9404469212296775,False
U05291_at,0.8535089373747103,0.9404469212296775,False
M76180_at,0.8535536317793906,0.9404469212296775,False
M10950_cds2_at,0.8535781089050279,0.9404469212296775,False
D50678_at,0.8536205322999922,0.9404469212296775,False
X13589_at,0.8536904971314486,0.9404469212296775,False
J04080_at,0.8537764727449113,0.9404469212296775,False
U14391_at,0.8539931350064378,0.9404559043306455,False
U03634_at,0.8540484674760274,0.9404559043306455,False
M14218_at,0.8541836572652645,0.9404595046554549,False
U20860_at,0.8543515377427275,0.9404990908844818,False
X54741_at,0.8550028668714724,0.940549527522869,False
M13666_at,0.8551013646468493,0.940549527522869,False
M95936_s_at,0.8551738864413495,0.940549527522869,False
M34309_at,0.8553336090445869,0.940549527522869,False
M88163_at,0.8554220088810005,0.940549527522869,False
M15205_at,0.8554648137889418,0.940549527522869,False
HG3731-HT4001_r_at,0.8554942619877697,0.940549527522869,False
S78569_at,0.8556172522534538,0.940549527522869,False
